date,date,open,high,low,close,volume
2016-11-02,2016-11-02,5234.877,5237.1,5200.116,5201.409,655470246
2016-11-03,2016-11-03,5193.382,5241.416,5191.984,5220.215,735317385
2016-11-04,2016-11-04,5218.286,5230.37,5195.34,5198.838,634679931
2016-11-07,2016-11-07,5198.619,5209.498,5182.577,5198.565,610266527
2016-11-08,2016-11-08,5214.583,5242.871,5212.563,5223.165,697015649
2016-11-09,2016-11-09,5228.717,5245.115,5167.687,5213.284,1218944639
2016-11-10,2016-11-10,5240.121,5297.864,5238.315,5263.299,961217788
2016-11-11,2016-11-11,5254.518,5267.391,5239.854,5260.146,1145115232
2016-11-14,2016-11-14,5260.149,5278.811,5235.671,5253.964,1345986259
2016-11-15,2016-11-15,5253.891,5280.771,5241.606,5272.964,992373763
2016-11-16,2016-11-16,5270.317,5280.454,5256.324,5268.964,792066888
2016-11-17,2016-11-17,5258.219,5280.99,5253.381,5276.764,934175625
2016-11-18,2016-11-18,5287.622,5321.836,5272.305,5276.062,969038397
2016-11-21,2016-11-21,5267.126,5343.311,5267.061,5298.964,1289273664
2016-11-22,2016-11-22,5299.086,5323.173,5296.157,5314.876,1301877382
2016-11-23,2016-11-23,5340.88,5381.353,5340.009,5374.316,1426370350
2016-11-24,2016-11-24,5362.384,5442.492,5346.359,5411.05,1505278189
2016-11-25,2016-11-25,5414.224,5465.634,5363.329,5462.728,1548094475
2016-11-28,2016-11-28,5486.205,5508.305,5463.554,5484.73,2188589203
2016-11-29,2016-11-29,5474.125,5600.74,5465.365,5567.494,2291310664
2016-11-30,2016-11-30,5573.397,5585.047,5523.466,5540.286,1733968874
2016-12-01,2016-12-01,5578.375,5635.067,5552.193,5595.461,2076310279
2016-12-02,2016-12-02,5580.729,5580.729,5485.769,5504.574,1699162939
2016-12-05,2016-12-05,5382.146,5429.021,5364.217,5381.882,1648999693
2016-12-06,2016-12-06,5372.804,5425.176,5372.804,5391.047,1083753052
2016-12-07,2016-12-07,5390.796,5397.57,5356.461,5393.795,935399571
2016-12-08,2016-12-08,5401.136,5414.498,5382.12,5390.418,1021579488
2016-12-09,2016-12-09,5385.786,5463.812,5383.279,5443.284,1719609433
2016-12-12,2016-12-12,5424.778,5424.778,5270.794,5283.12,1986707100
2016-12-13,2016-12-13,5260.336,5284.758,5208.803,5268.927,1056218745
2016-12-14,2016-12-14,5257.801,5269.741,5215.222,5215.288,993046611
2016-12-15,2016-12-15,5196.222,5207.086,5128.197,5150.836,1171199599
2016-12-16,2016-12-16,5140.772,5191.143,5139.575,5184.13,862861455
2016-12-19,2016-12-19,5173.229,5173.229,5120.552,5124.808,748819648
2016-12-20,2016-12-20,5122.077,5122.077,5055.3,5082.012,738912534
2016-12-21,2016-12-21,5086.334,5127.435,5086.334,5124.128,848402285
2016-12-22,2016-12-22,5122.975,5149.575,5107.625,5138.906,780036568
2016-12-23,2016-12-23,5134.367,5134.411,5075.778,5085.832,709960691
2016-12-26,2016-12-26,5068.085,5107.993,5031.299,5107.435,715329756
2016-12-27,2016-12-27,5107.187,5143.103,5100.06,5117.072,669414050
2016-12-28,2016-12-28,5120.866,5128.991,5085.19,5098.413,602949163
2016-12-29,2016-12-29,5095.659,5111.821,5079.344,5090.74,640190837
2016-12-30,2016-12-30,5106.238,5124.671,5100.71,5115.391,629793765
2017-01-03,2017-01-03,5129.575,5179.396,5128.892,5172.042,765847118
2017-01-04,2017-01-04,5172.667,5230.711,5168.342,5230.064,852904554
2017-01-05,2017-01-05,5230.258,5234.779,5213.492,5222.093,715681498
2017-01-06,2017-01-06,5222.684,5223.758,5198.35,5201.898,742157491
2017-01-09,2017-01-09,5198.294,5225.261,5195.096,5221.138,747832714
2017-01-10,2017-01-10,5220.702,5230.245,5206.455,5214.725,618257543
2017-01-11,2017-01-11,5215.321,5226.558,5174.066,5175.56,632651427
2017-01-12,2017-01-12,5172.374,5187.275,5141.426,5143.78,527830009
2017-01-13,2017-01-13,5154.608,5183.603,5145.28,5166.428,822319119
2017-01-16,2017-01-16,5161.501,5165.884,5087.416,5161.397,1416262817
2017-01-17,2017-01-17,5145.742,5188.162,5134.469,5188.162,587171976
2017-01-18,2017-01-18,5182.273,5250.56,5182.273,5229.52,684868330
2017-01-19,2017-01-19,5218.483,5239.21,5204.212,5209.804,558783689
2017-01-20,2017-01-20,5207.241,5267.475,5206.981,5255.927,574072498
2017-01-23,2017-01-23,5268.935,5299.475,5242.358,5252.722,585578309
2017-01-24,2017-01-24,5256.948,5280.527,5251.499,5273.907,572347126
2017-01-25,2017-01-25,5268.18,5295.411,5251.547,5294.453,479612591
2017-01-26,2017-01-26,5298.337,5334.769,5298.337,5316.958,541091263
2017-02-03,2017-02-03,5320.293,5325.625,5292.063,5299.618,426262499
2017-02-06,2017-02-06,5308.21,5329.596,5294.067,5306.849,613921755
2017-02-07,2017-02-07,5306.504,5311.617,5269.218,5283.161,586081332
2017-02-08,2017-02-08,5279.955,5304.805,5255.68,5304.373,549976997
2017-02-09,2017-02-09,5307.311,5352.053,5304.863,5332.424,847316288
2017-02-10,2017-02-10,5335.719,5368.541,5333.014,5353.434,981946821
2017-02-13,2017-02-13,5351.048,5400.629,5350.234,5399.023,1083179811
2017-02-14,2017-02-14,5401.291,5408.594,5380.167,5390.399,709328904
2017-02-15,2017-02-15,5397.302,5427.418,5377.371,5386.057,1079301387
2017-02-16,2017-02-16,5390.378,5429.146,5381.375,5429.066,974334435
2017-02-17,2017-02-17,5432.389,5449.772,5402.198,5409.055,905112491
2017-02-20,2017-02-20,5417.617,5519.204,5417.617,5503.068,1303907428
2017-02-21,2017-02-21,5509.954,5534.036,5501.674,5518.197,1036194415
2017-02-22,2017-02-22,5520.95,5549.834,5513.148,5548.82,849980505
2017-02-23,2017-02-23,5549.293,5558.803,5514.699,5533.731,844836123
2017-02-24,2017-02-24,5523.547,5524.514,5476.992,5511.7,942234856
2017-02-27,2017-02-27,5505.574,5511.163,5455.652,5462.983,917101746
2017-02-28,2017-02-28,5470.372,5500.901,5460.495,5478.896,658820891
2017-03-01,2017-03-01,5475.717,5520.864,5472.461,5496.424,804540668
2017-03-02,2017-03-02,5503.698,5510.757,5470.605,5472.94,698179676
2017-03-03,2017-03-03,5459.851,5477.55,5436.991,5477.242,624346016
2017-03-06,2017-03-06,5474.882,5537.316,5474.882,5523.663,860989547
2017-03-07,2017-03-07,5525.833,5545.854,5521.845,5544.984,785465634
2017-03-08,2017-03-08,5545.831,5554.311,5525.526,5537.366,713829490
2017-03-09,2017-03-09,5527.965,5535.339,5483.276,5501.359,798083492
2017-03-10,2017-03-10,5496.424,5529.517,5496.424,5527.103,722689269
2017-03-13,2017-03-13,5529.472,5573.99,5506.033,5564.842,924947873
2017-03-14,2017-03-14,5570.101,5593.769,5564.356,5583.798,877622977
2017-03-15,2017-03-15,5575.696,5617.048,5565.556,5607.658,858508987
2017-03-16,2017-03-16,5619.143,5648.18,5602.817,5614.366,851955890
2017-03-17,2017-03-17,5627.027,5633.777,5561.994,5569.859,917098092
2017-03-20,2017-03-20,5594.654,5603.659,5564.764,5601.596,789071943
2017-03-21,2017-03-21,5609.103,5680.43,5605.465,5680.43,1058619646
2017-03-22,2017-03-22,5648.386,5685.792,5629.833,5683.026,1079425793
2017-03-23,2017-03-23,5687.359,5719.113,5663.345,5718.652,1070888724
2017-03-24,2017-03-24,5722.45,5801.851,5715.249,5783.037,1417499785
2017-03-27,2017-03-27,5786.461,5836.678,5745.337,5749.365,1280471783
2017-03-28,2017-03-28,5749.425,5756.159,5703.38,5729.65,855311811
2017-03-29,2017-03-29,5733.687,5761.669,5701.042,5733.806,1058426659
2017-03-30,2017-03-30,5726.81,5734.672,5635.881,5674.92,1068700376
2017-03-31,2017-03-31,5675.062,5722.843,5668.454,5720.296,948386797
2017-04-05,2017-04-05,5745.841,5788.295,5742.479,5761.553,1475483802
2017-04-06,2017-04-06,5769.379,5797.731,5746.492,5797.124,1191013517
2017-04-07,2017-04-07,5794.81,5814.621,5785.458,5803.403,1276883338
2017-04-10,2017-04-10,5804.917,5804.917,5774.429,5779.7,1251344570
2017-04-11,2017-04-11,5775.028,5786.935,5690.434,5777.937,1498358529
2017-04-12,2017-04-12,5761.649,5782.013,5745.372,5769.573,1219635555
2017-04-13,2017-04-13,5756.172,5810.074,5748.164,5799.975,979875745
2017-04-14,2017-04-14,5808.808,5811.951,5737.835,5754.23,895831315
2017-04-17,2017-04-17,5743.986,5766.448,5723.693,5765.03,907501929
2017-04-18,2017-04-18,5761.676,5823.949,5760.667,5792.621,994146710
2017-04-19,2017-04-19,5779.813,5800.628,5740.096,5800.086,1008694812
2017-04-20,2017-04-20,5802.65,5889.536,5797.163,5855.677,1164752946
2017-04-21,2017-04-21,5847.701,5876.941,5813.807,5848.268,941115531
2017-04-24,2017-04-24,5836.102,5836.102,5729.451,5795.402,1079043367
2017-04-25,2017-04-25,5791.92,5854.014,5791.92,5851.509,865795256
2017-04-26,2017-04-26,5860.075,5915.874,5848.729,5853.457,1044036878
2017-04-27,2017-04-27,5832.715,5838.025,5745.263,5834.742,1072368389
2017-04-28,2017-04-28,5815.345,5818.792,5744.07,5792.201,934889840
2017-05-02,2017-05-02,5765.684,5795.279,5747.259,5794.868,899695363
2017-05-03,2017-05-03,5782.678,5811.677,5771.506,5788.422,858521914
2017-05-04,2017-05-04,5784.624,5800.412,5758.844,5785.458,821181603
2017-05-05,2017-05-05,5775.129,5785.174,5754.359,5772.52,890376133
2017-05-08,2017-05-08,5760.399,5773.206,5695.235,5721.132,990145603
2017-05-09,2017-05-09,5697.923,5699.958,5635.503,5685.907,746961987
2017-05-10,2017-05-10,5679.833,5723.769,5669.002,5677.872,823743198
2017-05-11,2017-05-11,5655.26,5744.921,5642.667,5741.112,1106157159
2017-05-12,2017-05-12,5738.427,5785.507,5731.527,5783.088,970849013
2017-05-15,2017-05-15,5789.364,5830.595,5789.364,5829.872,868671984
2017-05-16,2017-05-16,5808.839,5890.941,5782.319,5890.359,1047939794
2017-05-17,2017-05-17,5877.651,5898.261,5824.763,5835.615,1040354683
2017-05-18,2017-05-18,5794.798,5837.379,5787.693,5818.559,747443929
2017-05-19,2017-05-19,5812.793,5864.693,5812.793,5863.606,694817473
2017-05-22,2017-05-22,5855.715,5912.409,5839.21,5911.786,906537406
2017-05-23,2017-05-23,5897.82,5969.009,5892.068,5962.868,1257886815
2017-05-24,2017-05-24,5938.78,5952.818,5880.466,5952.633,937249673
2017-05-25,2017-05-25,5930.583,6005.117,5928.986,5992.374,1191458918
2017-05-26,2017-05-26,5987.141,6012.832,5973.213,5997.869,1044186248
2017-05-31,2017-05-31,6019.587,6027.775,5948.636,6014.191,1126218156
2017-06-01,2017-06-01,5996.541,6062.314,5987.579,6059.186,1225414310
2017-06-02,2017-06-02,6050.821,6057.014,6011.659,6042.955,865321997
2017-06-05,2017-06-05,6027.251,6047.649,6006.674,6016.292,877883295
2017-06-06,2017-06-06,6015.481,6094.155,6007.799,6093.75,880724702
2017-06-07,2017-06-07,6091.296,6174.632,6084.714,6171.412,1193148617
2017-06-08,2017-06-08,6171.511,6255.501,6166.034,6254.495,1038169311
2017-06-09,2017-06-09,6261.231,6318.809,6258.88,6281.753,1114575509
2017-06-12,2017-06-12,6274.791,6357.534,6266.491,6314.861,1098179463
2017-06-13,2017-06-13,6307.159,6332.051,6284.206,6330.708,874982533
2017-06-14,2017-06-14,6304.812,6304.812,6193.905,6202.766,1054227112
2017-06-15,2017-06-15,6198.688,6216.553,6136.41,6173.659,915396085
2017-06-16,2017-06-16,6146.379,6175.492,6101.741,6114.201,783566374
2017-06-19,2017-06-19,6118.642,6187.842,6118.642,6186.59,808558574
2017-06-20,2017-06-20,6207.807,6214.912,6162.5,6172.252,899844715
2017-06-21,2017-06-21,6206.645,6298.825,6170.529,6298.596,1077084463
2017-06-22,2017-06-22,6292.832,6374.934,6286.544,6308.918,1540754483
2017-06-23,2017-06-23,6304.649,6421.109,6280.533,6419.801,1282506540
2017-06-26,2017-06-26,6436.561,6543.783,6436.158,6523.39,1643079632
2017-06-27,2017-06-27,6520.744,6537.111,6472.74,6533.803,1173159246
2017-06-28,2017-06-28,6508.847,6513.979,6439.469,6450.782,1142320632
2017-06-29,2017-06-29,6460.434,6498.467,6447.241,6497.92,954185856
2017-06-30,2017-06-30,6475.387,6517.97,6454.509,6512.162,899208434
2017-07-03,2017-07-03,6511.486,6511.486,6407.529,6441.553,1068355926
2017-07-04,2017-07-04,6435.341,6435.593,6345.002,6371.422,1133996798
2017-07-05,2017-07-05,6340.879,6448.478,6329.156,6442.79,1053077277
2017-07-06,2017-07-06,6432.775,6452.12,6375.682,6438.56,1019533770
2017-07-07,2017-07-07,6400.837,6402.952,6359.716,6382.179,1010725695
2017-07-10,2017-07-10,6351.636,6387.252,6337.71,6348.531,943524131
2017-07-11,2017-07-11,6345.281,6485.684,6345.281,6451.099,1193636400
2017-07-12,2017-07-12,6469.903,6479.328,6375.712,6408.298,1175504263
2017-07-13,2017-07-13,6400.437,6442.235,6389.793,6404.44,1026953802
2017-07-14,2017-07-14,6393.419,6438.439,6368.156,6433.259,889974363
2017-07-17,2017-07-17,6431.317,6450.638,6289.318,6377.831,1394582123
2017-07-18,2017-07-18,6358.36,6384.942,6302.927,6359.355,1058813781
2017-07-19,2017-07-19,6352.175,6440.872,6351.803,6425.653,1317181624
2017-07-20,2017-07-20,6416.129,6494.411,6415.136,6491.917,1202473916
2017-07-21,2017-07-21,6488.999,6514.542,6467.031,6475.491,933844706
2017-07-24,2017-07-24,6472.996,6519.208,6446.685,6504.468,1146493478
2017-07-25,2017-07-25,6510.161,6523.203,6464.907,6473.701,970954771
2017-07-26,2017-07-26,6484.402,6501.133,6374.679,6409.001,1094212101
2017-07-27,2017-07-27,6400.649,6418.866,6351.974,6399.01,1100711709
2017-07-28,2017-07-28,6391.13,6434.287,6377.029,6425.424,848268180
2017-07-31,2017-07-31,6428.974,6445.573,6394.919,6431.2,994444189
2017-08-01,2017-08-01,6430.299,6465.49,6417.416,6444.241,976062705
2017-08-02,2017-08-02,6447.996,6484.772,6430.309,6436.533,1065262431
2017-08-03,2017-08-03,6428.388,6432.368,6324.304,6341.026,1069240427
2017-08-04,2017-08-04,6335.193,6354.134,6294.537,6296.271,982529858
2017-08-07,2017-08-07,6284.872,6353.737,6265.217,6347.491,855775328
2017-08-08,2017-08-08,6342.64,6359.536,6327.319,6344.701,951702169
2017-08-09,2017-08-09,6347.372,6394.614,6317.38,6376.245,985163006
2017-08-10,2017-08-10,6371.382,6408.579,6325.396,6376.278,1115370292
2017-08-11,2017-08-11,6322.143,6365.296,6275.875,6280.131,1171314838
2017-08-14,2017-08-14,6284.9,6369.537,6284.557,6360.771,954864811
2017-08-15,2017-08-15,6367.76,6395.425,6358.773,6378.648,856386572
2017-08-16,2017-08-16,6370.228,6370.228,6324.039,6362.387,886539206
2017-08-17,2017-08-17,6369.212,6388.195,6351.155,6385.844,919441981
2017-08-18,2017-08-18,6355.789,6397.985,6343.931,6389.301,775474558
2017-08-21,2017-08-21,6388.719,6417.218,6388.719,6404.894,764964990
2017-08-22,2017-08-22,6419.28,6447.889,6414.542,6441.389,828121120
2017-08-23,2017-08-23,6444.803,6462.095,6427.599,6446.009,683374047
2017-08-24,2017-08-24,6446.742,6459.206,6429.395,6439.55,712536430
2017-08-25,2017-08-25,6457.465,6516.911,6457.465,6514.217,1035808714
2017-08-28,2017-08-28,6533.372,6609.554,6533.372,6581.243,1384358211
2017-08-29,2017-08-29,6580.2,6580.2,6540.306,6548.314,838799654
2017-08-30,2017-08-30,6561.631,6590.151,6552.504,6558.467,1027619179
2017-08-31,2017-08-31,6570.394,6573.521,6471.681,6517.852,1033041626
2017-09-01,2017-09-01,6535.163,6558.061,6521.139,6538.452,1096774179
2017-09-04,2017-09-04,6551.362,6600.407,6528.675,6594.946,1251866495
2017-09-05,2017-09-05,6590.439,6617.286,6585.133,6606.26,954680660
2017-09-06,2017-09-06,6602.177,6606.786,6571.511,6592.4,927523256
2017-09-07,2017-09-07,6596.206,6625.039,6581.676,6597.017,1070940702
2017-09-08,2017-09-08,6595.833,6609.785,6570.2,6591.918,985316552
2017-09-11,2017-09-11,6603.039,6641.945,6576.318,6583.858,1097668495
2017-09-12,2017-09-12,6596.942,6632.978,6582.432,6625.013,1359893590
2017-09-13,2017-09-13,6623.01,6669.039,6605.709,6656.981,1128173680
2017-09-14,2017-09-14,6666.511,6694.101,6632.99,6655.999,1183704527
2017-09-15,2017-09-15,6652.47,6703.533,6634.714,6679.111,1086333696
2017-09-18,2017-09-18,6675.605,6714.785,6661.789,6663.002,1024360944
2017-09-19,2017-09-19,6673.837,6702.056,6614.975,6637.646,1088762028
2017-09-20,2017-09-20,6630.243,6688.99,6623.011,6668.214,998477756
2017-09-21,2017-09-21,6679.021,6694.015,6658.311,6671.101,909554762
2017-09-22,2017-09-22,6658.25,6700.81,6653.757,6700.705,976630020
2017-09-25,2017-09-25,6684.254,6691.863,6639.626,6655.316,1091099841
2017-09-26,2017-09-26,6640.417,6659.096,6622.599,6647.917,713116152
2017-09-27,2017-09-27,6645.876,6692.706,6645.876,6672.736,747978061
2017-09-28,2017-09-28,6680.934,6690.49,6663.771,6677.818,772093809
2017-09-29,2017-09-29,6680.102,6727.118,6680.102,6695.177,743714671
2017-10-09,2017-10-09,6808.832,6842.065,6784.294,6796.437,1448517884
2017-10-10,2017-10-10,6799.0,6842.109,6731.217,6806.787,1459885849
2017-10-11,2017-10-11,6797.432,6878.22,6796.38,6868.755,1254881232
2017-10-12,2017-10-12,6874.732,6916.062,6868.997,6908.997,1048948722
2017-10-13,2017-10-13,6917.929,6944.131,6911.934,6928.28,952421326
2017-10-16,2017-10-16,6942.009,6970.402,6901.504,6916.391,1162068569
2017-10-17,2017-10-17,6910.863,6949.886,6886.896,6927.451,848742318
2017-10-18,2017-10-18,6926.665,7005.242,6925.987,7003.261,1003900968
2017-10-19,2017-10-19,7001.302,7032.848,6991.374,7022.0,969125779
2017-10-20,2017-10-20,7006.344,7012.589,6973.222,6998.132,905120080
2017-10-23,2017-10-23,7009.41,7031.677,6996.174,7005.563,1043529620
2017-10-24,2017-10-24,6991.702,7069.832,6981.757,7069.832,1149856980
2017-10-25,2017-10-25,7068.91,7135.761,7062.669,7132.393,1005431240
2017-10-26,2017-10-26,7148.417,7236.935,7128.928,7161.659,1741381194
2017-10-27,2017-10-27,7164.646,7241.258,7162.258,7235.324,1526200225
2017-10-30,2017-10-30,7243.999,7278.17,7157.727,7265.783,1769948904
2017-10-31,2017-10-31,7247.092,7279.999,7202.109,7270.472,1649914607
2017-11-01,2017-11-01,7271.241,7309.193,7190.392,7201.56,1687982126
2017-11-02,2017-11-02,7200.017,7220.599,7153.117,7216.766,1241063258
2017-11-03,2017-11-03,7209.778,7229.718,7156.904,7200.596,1329339497
2017-11-06,2017-11-06,7188.862,7307.413,7179.152,7300.19,1354029475
2017-11-07,2017-11-07,7294.846,7387.232,7292.467,7328.754,1631831081
2017-11-08,2017-11-08,7326.668,7390.091,7266.721,7291.74,1539155951
2017-11-09,2017-11-09,7292.12,7373.892,7275.301,7368.902,1274128735
2017-11-10,2017-11-10,7355.294,7472.86,7348.493,7457.423,1585630601
2017-11-13,2017-11-13,7470.052,7538.818,7470.052,7528.317,1741945002
2017-11-14,2017-11-14,7531.091,7540.396,7450.8,7486.235,1797964502
2017-11-15,2017-11-15,7451.658,7479.857,7379.931,7439.655,1499476576
2017-11-16,2017-11-16,7416.418,7515.104,7411.434,7510.467,1342165938
2017-11-17,2017-11-17,7488.105,7535.384,7449.501,7523.984,2014860807
2017-11-20,2017-11-20,7479.084,7590.745,7391.436,7590.185,1529536140
2017-11-21,2017-11-21,7566.461,7733.567,7564.542,7732.581,1864561515
2017-11-22,2017-11-22,7754.498,7812.247,7666.391,7760.291,2066555591
2017-11-23,2017-11-23,7730.304,7730.304,7453.009,7472.627,1950291123
2017-11-24,2017-11-24,7456.609,7511.15,7358.41,7462.867,1475513398
2017-11-27,2017-11-27,7435.351,7435.351,7314.539,7354.439,1470359469
2017-11-28,2017-11-28,7325.207,7386.728,7294.088,7383.664,1008307623
2017-11-29,2017-11-29,7395.251,7414.785,7285.476,7390.984,1350437940
2017-11-30,2017-11-30,7355.847,7397.896,7257.946,7297.727,1246221639
2017-12-01,2017-12-01,7297.753,7343.866,7242.349,7276.327,1060103458
2017-12-04,2017-12-04,7263.309,7346.019,7231.655,7322.742,994619374
2017-12-05,2017-12-05,7296.097,7380.652,7288.734,7366.688,1750167049
2017-12-06,2017-12-06,7337.242,7346.622,7211.057,7296.073,1092238804
2017-12-07,2017-12-07,7271.362,7303.486,7154.371,7183.137,983641779
2017-12-08,2017-12-08,7157.788,7257.807,7147.375,7233.573,1000643661
2017-12-11,2017-12-11,7250.742,7392.076,7250.742,7391.628,1059482434
2017-12-12,2017-12-12,7390.63,7403.819,7298.128,7299.773,879856779
2017-12-13,2017-12-13,7300.875,7409.129,7289.242,7403.27,923960569
2017-12-14,2017-12-14,7408.52,7419.938,7343.716,7375.292,825784676
2017-12-15,2017-12-15,7368.188,7368.188,7268.913,7283.843,845080728
2017-12-18,2017-12-18,7280.951,7337.405,7264.141,7308.991,825745659
2017-12-19,2017-12-19,7305.029,7399.861,7303.347,7398.362,880090162
2017-12-20,2017-12-20,7402.354,7447.316,7379.134,7402.295,1045385046
2017-12-21,2017-12-21,7394.366,7517.293,7375.779,7483.863,963003615
2017-12-22,2017-12-22,7476.071,7516.322,7467.194,7483.595,742734784
2017-12-25,2017-12-25,7484.5,7561.85,7455.018,7491.134,1018996194
2017-12-26,2017-12-26,7486.273,7497.371,7418.517,7485.952,995898043
2017-12-27,2017-12-27,7479.473,7486.145,7341.634,7345.861,1068206255
2017-12-28,2017-12-28,7360.882,7453.541,7337.01,7430.123,922143339
2017-12-29,2017-12-29,7438.82,7493.656,7426.801,7454.733,867132675
2018-01-02,2018-01-02,7497.043,7577.969,7497.043,7572.599,1376236904
2018-01-03,2018-01-03,7580.492,7670.386,7577.052,7624.6,1431371423
2018-01-04,2018-01-04,7645.251,7696.888,7629.091,7686.175,1205649432
2018-01-05,2018-01-05,7697.503,7756.171,7669.532,7730.094,1276680677
2018-01-08,2018-01-08,7745.232,7816.336,7720.831,7790.088,1703556238
2018-01-09,2018-01-09,7784.343,7868.282,7767.362,7857.121,1175275538
2018-01-10,2018-01-10,7858.697,7942.253,7848.639,7914.285,1545267720
2018-01-11,2018-01-11,7893.939,7916.592,7817.924,7865.686,1302504359
2018-01-12,2018-01-12,7866.355,7946.672,7846.395,7942.33,1127173739
2018-01-15,2018-01-15,7959.76,8031.851,7945.624,7972.049,1702360957
2018-01-16,2018-01-16,7946.366,8053.773,7940.921,8012.86,1765514187
2018-01-17,2018-01-17,8002.858,8025.454,7877.996,7906.82,1822013814
2018-01-18,2018-01-18,7920.248,7975.915,7886.41,7927.489,1762659142
2018-01-19,2018-01-19,7941.057,8011.526,7880.542,7905.062,1993227510
2018-01-22,2018-01-22,7899.63,8102.106,7899.63,8097.942,1787424382
2018-01-23,2018-01-23,8116.032,8193.618,8097.853,8185.712,1968075250
2018-01-24,2018-01-24,8204.114,8204.127,8097.995,8119.361,1907480432
2018-01-25,2018-01-25,8112.713,8137.999,8014.882,8103.629,1669274321
2018-01-26,2018-01-26,8076.124,8177.618,8065.208,8150.512,1574909168
2018-01-29,2018-01-29,8156.303,8167.754,7929.114,7953.966,1761614934
2018-01-30,2018-01-30,7919.855,7957.104,7861.507,7869.439,1325641768
2018-01-31,2018-01-31,7837.337,7974.249,7835.769,7962.992,1443570161
2018-02-01,2018-02-01,7978.019,7993.594,7874.967,7957.028,1695486347
2018-02-02,2018-02-02,7899.372,8016.101,7838.949,8014.321,1227492630
2018-02-05,2018-02-05,7909.399,7982.483,7857.091,7937.783,1676235628
2018-02-06,2018-02-06,7752.995,7804.322,7668.574,7760.186,2441644716
2018-02-07,2018-02-07,7856.063,7876.657,7538.027,7551.586,2135409432
2018-02-08,2018-02-08,7505.485,7627.174,7451.716,7531.445,1673346306
2018-02-09,2018-02-09,7311.713,7339.342,7089.729,7309.854,2183484034
2018-02-12,2018-02-12,7304.511,7436.95,7289.445,7407.197,1199760951
2018-02-13,2018-02-13,7476.123,7591.951,7475.889,7494.279,1053380710
2018-02-14,2018-02-14,7512.642,7578.404,7474.163,7568.625,710602246
2018-02-22,2018-02-22,7674.637,7744.491,7650.835,7734.679,1064440195
2018-02-23,2018-02-23,7751.833,7791.793,7687.766,7763.339,1013843139
2018-02-26,2018-02-26,7810.901,7881.112,7738.86,7862.732,1310923435
2018-02-27,2018-02-27,7875.549,7875.549,7701.567,7714.552,1475652364
2018-02-28,2018-02-28,7626.164,7699.361,7584.101,7647.438,1149826987
2018-03-01,2018-03-01,7593.134,7733.623,7580.312,7709.297,1132214324
2018-03-02,2018-03-02,7651.001,7727.351,7625.555,7691.583,1169079638
2018-03-05,2018-03-05,7701.286,7730.797,7624.906,7675.021,932100292
2018-03-06,2018-03-06,7707.292,7728.83,7606.083,7725.827,1181390472
2018-03-07,2018-03-07,7726.478,7782.807,7677.432,7690.444,1016717443
2018-03-08,2018-03-08,7707.575,7791.937,7670.678,7790.546,906678038
2018-03-09,2018-03-09,7818.726,7867.176,7788.378,7860.25,1118544769
2018-03-12,2018-03-12,7901.007,7933.255,7870.135,7882.558,1373943511
2018-03-13,2018-03-13,7878.644,7896.15,7836.936,7848.821,1081909331
2018-03-14,2018-03-14,7823.232,7849.537,7794.857,7823.396,941283995
2018-03-15,2018-03-15,7788.656,7878.882,7788.416,7865.926,843931474
2018-03-16,2018-03-16,7860.462,7880.017,7775.388,7779.679,873749512
2018-03-19,2018-03-19,7769.457,7779.347,7709.05,7771.96,842894110
2018-03-20,2018-03-20,7714.723,7764.914,7703.599,7759.052,770061993
2018-03-21,2018-03-21,7780.448,7820.368,7696.047,7725.915,894720986
2018-03-22,2018-03-22,7736.633,7750.341,7617.669,7651.237,898686551
2018-03-23,2018-03-23,7405.545,7514.818,7347.432,7513.17,1806960431
2018-03-26,2018-03-26,7429.564,7432.916,7331.856,7424.722,1117923455
2018-03-27,2018-03-27,7503.851,7529.698,7408.943,7469.823,1193303546
2018-03-28,2018-03-28,7382.887,7435.558,7300.926,7318.885,1189814757
2018-03-29,2018-03-29,7343.281,7458.156,7200.27,7418.488,1246916762
2018-03-30,2018-03-30,7407.483,7464.229,7393.702,7413.584,1066264255
2018-04-02,2018-04-02,7411.96,7492.468,7376.705,7388.787,1235394119
2018-04-03,2018-04-03,7328.068,7387.466,7307.569,7362.156,1071375209
2018-04-04,2018-04-04,7377.242,7445.304,7348.799,7366.178,985476919
2018-04-09,2018-04-09,7361.819,7405.068,7305.593,7331.818,949470085
2018-04-10,2018-04-10,7354.438,7474.208,7330.995,7473.332,1183623396
2018-04-11,2018-04-11,7491.394,7538.726,7473.974,7489.758,1232749729
2018-04-12,2018-04-12,7484.999,7491.816,7414.7,7423.779,865196148
2018-04-13,2018-04-13,7463.963,7482.388,7360.293,7374.972,731560204
2018-04-16,2018-04-16,7377.406,7383.456,7211.341,7251.28,1089233299
2018-04-17,2018-04-17,7252.221,7265.239,7098.751,7108.561,1047848311
2018-04-18,2018-04-18,7175.959,7182.292,6995.152,7109.402,1132940053
2018-04-19,2018-04-19,7126.782,7243.938,7117.234,7233.965,999210321
2018-04-20,2018-04-20,7215.551,7285.488,7144.745,7174.255,1147503422
2018-04-23,2018-04-23,7163.078,7246.315,7128.509,7177.207,887120221
2018-04-24,2018-04-24,7185.55,7344.57,7185.235,7317.678,1146830621
2018-04-25,2018-04-25,7285.179,7321.705,7261.88,7286.571,908970114
